time,x,y,z,altitude
5.592,-0.003178,0.034723,-0.011470,0.011470
5.600,-0.003400,0.034838,-0.011461,0.011461
5.612,-0.003623,0.034963,-0.011449,0.011449
5.620,-0.003844,0.035088,-0.011436,0.011436
5.632,-0.004277,0.035335,-0.011409,0.011409
5.640,-0.004497,0.035487,-0.011399,0.011399
5.652,-0.004716,0.035638,-0.011389,0.011389
5.660,-0.004933,0.035788,-0.011378,0.011378
5.672,-0.005374,0.036114,-0.011408,0.011408
5.680,-0.005597,0.036290,-0.011426,0.011426
5.692,-0.005819,0.036465,-0.011443,0.011443
5.700,-0.006040,0.036638,-0.011458,0.011458
5.712,-0.006517,0.037052,-0.011510,0.011510
5.720,-0.006753,0.037256,-0.011536,0.011536
5.732,-0.006988,0.037458,-0.011562,0.011562
5.740,-0.007233,0.037683,-0.011592,0.011592
5.752,-0.007717,0.038129,-0.011649,0.011649
5.760,-0.007957,0.038349,-0.011676,0.011676
5.772,-0.008201,0.038581,-0.011698,0.011698
5.780,-0.008444,0.038810,-0.011719,0.011719
5.792,-0.008924,0.039263,-0.011783,0.011783
5.800,-0.009161,0.039488,-0.011813,0.011813
5.813,-0.009403,0.039718,-0.011845,0.011845
5.820,-0.009644,0.039947,-0.011876,0.011876
5.832,-0.010123,0.040398,-0.011936,0.011936
5.840,-0.010357,0.040614,-0.011984,0.011984
5.852,-0.010590,0.040829,-0.012030,0.012030
5.860,-0.010822,0.041043,-0.012075,0.012075
5.872,-0.011278,0.041444,-0.012168,0.012168
5.880,-0.011503,0.041631,-0.012215,0.012215
5.892,-0.011726,0.041817,-0.012261,0.012261
5.900,-0.011949,0.042002,-0.012306,0.012306
5.912,-0.012367,0.042351,-0.012405,0.012405
5.920,-0.012575,0.042523,-0.012453,0.012453
5.932,-0.012783,0.042695,-0.012499,0.012499
5.940,-0.012978,0.042858,-0.012537,0.012537
5.952,-0.013367,0.043180,-0.012610,0.012610
5.960,-0.013561,0.043339,-0.012640,0.012640
5.972,-0.013739,0.043482,-0.012671,0.012671
5.980,-0.013917,0.043625,-0.012702,0.012702
5.992,-0.014274,0.043908,-0.012761,0.012761
6.000,-0.014422,0.044035,-0.012784,0.012784
6.013,-0.014570,0.044161,-0.012807,0.012807
6.020,-0.014719,0.044288,-0.012830,0.012830
6.032,-0.014989,0.044526,-0.012891,0.012891
6.040,-0.015109,0.044637,-0.012923,0.012923
6.052,-0.015231,0.044748,-0.012954,0.012954
6.060,-0.015353,0.044859,-0.012984,0.012984
6.072,-0.015570,0.045066,-0.013048,0.013048
6.080,-0.015665,0.045162,-0.013082,0.013082
6.092,-0.015761,0.045259,-0.013114,0.013114
6.100,-0.015859,0.045356,-0.013146,0.013146
6.112,-0.016016,0.045498,-0.013235,0.013235
6.120,-0.016097,0.045570,-0.013278,0.013278
6.132,-0.016180,0.045643,-0.013321,0.013321
6.140,-0.016245,0.045688,-0.013381,0.013381
6.152,-0.016380,0.045782,-0.013505,0.013505
6.160,-0.016451,0.045829,-0.013566,0.013566
6.172,-0.016492,0.045844,-0.013635,0.013635
6.180,-0.016536,0.045859,-0.013703,0.013703
6.192,-0.016631,0.045894,-0.013835,0.013835
6.200,-0.016645,0.045897,-0.013904,0.013904
6.212,-0.016662,0.045902,-0.013971,0.013971
6.220,-0.016682,0.045908,-0.014038,0.014038
6.232,-0.016698,0.045907,-0.014162,0.014162
6.240,-0.016695,0.045899,-0.014221,0.014221
6.252,-0.016694,0.045893,-0.014279,0.014279
6.260,-0.016697,0.045888,-0.014337,0.014337
6.272,-0.016639,0.045870,-0.014431,0.014431
6.280,-0.016615,0.045862,-0.014477,0.014477
6.292,-0.016595,0.045856,-0.014523,0.014523
6.300,-0.016552,0.045851,-0.014569,0.014569
6.312,-0.016476,0.045846,-0.014661,0.014661
6.320,-0.016442,0.045845,-0.014710,0.014710
6.332,-0.016412,0.045846,-0.014759,0.014759
6.340,-0.016349,0.045843,-0.014806,0.014806
6.352,-0.016235,0.045842,-0.014899,0.014899
6.360,-0.016184,0.045843,-0.014945,0.014945
6.372,-0.016113,0.045825,-0.014984,0.014984
6.380,-0.016046,0.045809,-0.015023,0.015023
6.392,-0.015922,0.045783,-0.015109,0.015109
6.400,-0.015840,0.045750,-0.015148,0.015148
6.412,-0.015761,0.045719,-0.015187,0.015187
6.420,-0.015686,0.045690,-0.015226,0.015226
6.432,-0.015515,0.045638,-0.015290,0.015290
6.440,-0.015419,0.045616,-0.015315,0.015315
6.452,-0.015328,0.045595,-0.015340,0.015340
6.460,-0.015240,0.045576,-0.015364,0.015364
6.472,-0.015024,0.045506,-0.015406,0.015406
6.480,-0.014922,0.045474,-0.015428,0.015428
6.492,-0.014824,0.045444,-0.015450,0.015450
6.500,-0.014722,0.045387,-0.015462,0.015462
6.512,-0.014531,0.045281,-0.015496,0.015496
6.520,-0.014442,0.045231,-0.015514,0.015514
6.532,-0.014349,0.045166,-0.015517,0.015517
6.540,-0.014261,0.045103,-0.015521,0.015521
6.552,-0.014098,0.044985,-0.015530,0.015530
6.560,-0.014020,0.044920,-0.015537,0.015537
6.572,-0.013946,0.044857,-0.015545,0.015545
6.580,-0.013876,0.044797,-0.015553,0.015553
6.592,-0.013746,0.044683,-0.015570,0.015570
6.600,-0.013660,0.044642,-0.015556,0.015556
6.612,-0.013579,0.044603,-0.015543,0.015543
6.620,-0.013501,0.044566,-0.015531,0.015531
6.632,-0.013328,0.044512,-0.015436,0.015436
6.640,-0.013234,0.044494,-0.015377,0.015377
6.652,-0.013144,0.044478,-0.015319,0.015319
6.660,-0.013058,0.044464,-0.015263,0.015263
6.672,-0.012840,0.044475,-0.015091,0.015091
6.680,-0.012737,0.044483,-0.015032,0.015032
6.692,-0.012638,0.044492,-0.014974,0.014974
6.700,-0.012515,0.044512,-0.014893,0.014893
6.712,-0.012280,0.044555,-0.014736,0.014736
6.720,-0.012170,0.044579,-0.014661,0.014661
6.732,-0.012021,0.044607,-0.014568,0.014568
6.740,-0.011877,0.044637,-0.014478,0.014478
6.752,-0.011602,0.044701,-0.014327,0.014327
6.760,-0.011438,0.044735,-0.014244,0.014244
6.772,-0.011279,0.044771,-0.014162,0.014162
6.780,-0.011125,0.044808,-0.014083,0.014083
6.792,-0.010806,0.044872,-0.013933,0.013933
6.800,-0.010642,0.044899,-0.013881,0.013881
6.812,-0.010482,0.044928,-0.013831,0.013831
6.820,-0.010327,0.044958,-0.013783,0.013783
6.832,-0.009989,0.045000,-0.013675,0.013675
6.840,-0.009827,0.045024,-0.013623,0.013623
6.852,-0.009668,0.045048,-0.013573,0.013573
6.861,-0.009514,0.045075,-0.013524,0.013524
6.872,-0.009161,0.045112,-0.013398,0.013398
6.880,-0.008991,0.045133,-0.013338,0.013338
6.892,-0.008825,0.045156,-0.013279,0.013279
6.900,-0.008643,0.045177,-0.013223,0.013223
6.912,-0.008291,0.045223,-0.013116,0.013116
6.920,-0.008122,0.045249,-0.013060,0.013060
6.932,-0.007935,0.045259,-0.012994,0.012994
6.940,-0.007753,0.045271,-0.012930,0.012930
6.952,-0.007399,0.045300,-0.012808,0.012808
6.961,-0.007224,0.045293,-0.012736,0.012736
6.972,-0.007053,0.045289,-0.012666,0.012666
6.980,-0.006885,0.045287,-0.012598,0.012598
6.992,-0.006555,0.045265,-0.012413,0.012413
7.000,-0.006393,0.045246,-0.012320,0.012320
7.012,-0.006234,0.045230,-0.012229,0.012229
7.020,-0.006078,0.045214,-0.012140,0.012140
7.032,-0.005750,0.045140,-0.011966,0.011966
7.040,-0.005591,0.045105,-0.011884,0.011884
7.052,-0.005436,0.045074,-0.011804,0.011804
7.060,-0.005261,0.045024,-0.011724,0.011724
7.072,-0.004921,0.044932,-0.011569,0.011569
7.080,-0.004756,0.044889,-0.011493,0.011493
7.093,-0.004579,0.044835,-0.011408,0.011408
7.100,-0.004406,0.044783,-0.011325,0.011325
7.112,-0.004071,0.044686,-0.011144,0.011144
7.120,-0.003908,0.044642,-0.011058,0.011058
7.132,-0.003733,0.044583,-0.010965,0.010965
7.140,-0.003561,0.044526,-0.010875,0.010875
7.152,-0.003227,0.044419,-0.010702,0.010702
7.161,-0.003069,0.044350,-0.010601,0.010601
7.172,-0.002914,0.044283,-0.010502,0.010502
7.180,-0.002762,0.044219,-0.010406,0.010406
7.192,-0.002453,0.044078,-0.010205,0.010205
7.200,-0.002296,0.044000,-0.010099,0.010099
7.212,-0.002143,0.043925,-0.009995,0.009995
7.220,-0.001992,0.043853,-0.009894,0.009894
7.232,-0.001666,0.043656,-0.009704,0.009704
7.240,-0.001508,0.043562,-0.009611,0.009611
7.252,-0.001354,0.043471,-0.009520,0.009520
7.260,-0.001208,0.043360,-0.009434,0.009434
7.272,-0.000924,0.043145,-0.009268,0.009268
7.280,-0.000786,0.043042,-0.009189,0.009189
7.292,-0.000651,0.042928,-0.009115,0.009115
7.300,-0.000518,0.042818,-0.009042,0.009042
7.312,-0.000263,0.042605,-0.008901,0.008901
7.320,-0.000129,0.042485,-0.008825,0.008825
7.332,0.000001,0.042368,-0.008750,0.008750
7.340,0.000129,0.042254,-0.008677,0.008677
7.352,0.000380,0.042024,-0.008476,0.008476
7.360,0.000503,0.041908,-0.008383,0.008383
7.372,0.000623,0.041795,-0.008291,0.008291
7.380,0.000740,0.041685,-0.008202,0.008202
7.392,0.000953,0.041461,-0.008042,0.008042
7.400,0.001049,0.041347,-0.007973,0.007973
7.412,0.001142,0.041236,-0.007905,0.007905
7.420,0.001233,0.041128,-0.007838,0.007838
7.432,0.001374,0.040894,-0.007734,0.007734
7.440,0.001441,0.040781,-0.007684,0.007684
7.452,0.001506,0.040672,-0.007635,0.007635
7.460,0.001551,0.040541,-0.007599,0.007599
7.472,0.001636,0.040291,-0.007539,0.007539
7.480,0.001676,0.040170,-0.007510,0.007510
7.492,0.001707,0.040032,-0.007496,0.007496
7.500,0.001735,0.039898,-0.007481,0.007481
7.512,0.001787,0.039639,-0.007452,0.007452
7.520,0.001803,0.039490,-0.007446,0.007446
7.532,0.001817,0.039344,-0.007441,0.007441
7.540,0.001829,0.039201,-0.007435,0.007435
7.552,0.001836,0.038906,-0.007442,0.007442
7.560,0.001831,0.038753,-0.007455,0.007455
7.572,0.001825,0.038604,-0.007468,0.007468
7.580,0.001817,0.038457,-0.007480,0.007480
7.592,0.001770,0.038153,-0.007545,0.007545
7.600,0.001744,0.038006,-0.007577,0.007577
7.612,0.001717,0.037863,-0.007609,0.007609
7.620,0.001677,0.037713,-0.007654,0.007654
7.632,0.001594,0.037423,-0.007739,0.007739
7.640,0.001551,0.037282,-0.007774,0.007774
7.652,0.001507,0.037145,-0.007809,0.007809
7.660,0.001447,0.036992,-0.007850,0.007850
7.672,0.001326,0.036696,-0.007928,0.007928
7.680,0.001263,0.036553,-0.007966,0.007966
7.692,0.001193,0.036398,-0.008019,0.008019
7.700,0.001122,0.036247,-0.008072,0.008072
7.712,0.000978,0.035954,-0.008170,0.008170
7.720,0.000901,0.035812,-0.008235,0.008235
7.732,0.000823,0.035674,-0.008298,0.008298
7.740,0.000744,0.035538,-0.008360,0.008360
7.752,0.000584,0.035265,-0.008479,0.008479
7.761,0.000503,0.035128,-0.008528,0.008528
7.772,0.000421,0.034993,-0.008575,0.008575
7.780,0.000339,0.034862,-0.008621,0.008621
7.792,0.000180,0.034593,-0.008699,0.008699
7.800,0.000099,0.034463,-0.008736,0.008736
7.812,0.000018,0.034335,-0.008772,0.008772
7.820,-0.000035,0.034204,-0.008799,0.008799
7.832,-0.000146,0.033948,-0.008872,0.008872
7.840,-0.000203,0.033824,-0.008907,0.008907
7.852,-0.000228,0.033694,-0.008934,0.008934
7.861,-0.000256,0.033567,-0.008960,0.008960
7.872,-0.000316,0.033320,-0.009007,0.009007
7.880,-0.000329,0.033195,-0.009009,0.009009
7.892,-0.000345,0.033072,-0.009011,0.009011
7.900,-0.000362,0.032953,-0.009013,0.009013
7.912,-0.000402,0.032720,-0.009015,0.009015
7.920,-0.000400,0.032607,-0.009007,0.009007
7.932,-0.000400,0.032495,-0.008998,0.008998
7.940,-0.000402,0.032386,-0.008989,0.008989
7.952,-0.000398,0.032164,-0.008949,0.008949
7.960,-0.000392,0.032053,-0.008929,0.008929
7.972,-0.000388,0.031944,-0.008909,0.008909
7.980,-0.000386,0.031837,-0.008889,0.008889
7.992,-0.000376,0.031630,-0.008839,0.008839
8.000,-0.000374,0.031530,-0.008820,0.008820
8.012,-0.000374,0.031431,-0.008800,0.008800
8.020,-0.000358,0.031349,-0.008771,0.008771
8.032,-0.000331,0.031189,-0.008712,0.008712
8.040,-0.000320,0.031111,-0.008683,0.008683
8.052,-0.000294,0.031050,-0.008647,0.008647
8.060,-0.000269,0.030991,-0.008610,0.008610
8.072,-0.000227,0.030876,-0.008573,0.008573
8.080,-0.000175,0.030845,-0.008548,0.008548
8.092,-0.000124,0.030814,-0.008523,0.008523
8.100,-0.000076,0.030784,-0.008497,0.008497
8.112,0.000045,0.030750,-0.008448,0.008448
8.120,0.000118,0.030746,-0.008421,0.008421
8.132,0.000188,0.030743,-0.008394,0.008394
8.140,0.000256,0.030740,-0.008367,0.008367
8.152,0.000437,0.030789,-0.008316,0.008316
8.160,0.000523,0.030813,-0.008291,0.008291
8.172,0.000608,0.030838,-0.008265,0.008265
8.180,0.000690,0.030862,-0.008239,0.008239
8.192,0.000890,0.030945,-0.008170,0.008170
8.200,0.000986,0.030987,-0.008136,0.008136
8.212,0.001080,0.031028,-0.008102,0.008102
8.220,0.001185,0.031086,-0.008072,0.008072
8.232,0.001388,0.031199,-0.008010,0.008010
8.240,0.001487,0.031255,-0.007991,0.007991
8.252,0.001599,0.031320,-0.007978,0.007978
8.261,0.001709,0.031384,-0.007965,0.007965
8.272,0.001922,0.031511,-0.007938,0.007938
8.280,0.002030,0.031578,-0.007928,0.007928
8.292,0.002137,0.031644,-0.007918,0.007918
8.300,0.002241,0.031711,-0.007906,0.007906
8.312,0.002466,0.031848,-0.007894,0.007894
8.320,0.002586,0.031919,-0.007895,0.007895
8.332,0.002704,0.031989,-0.007896,0.007896
8.340,0.002820,0.032059,-0.007897,0.007897
8.352,0.003088,0.032216,-0.007936,0.007936
8.360,0.003218,0.032293,-0.007961,0.007961
8.372,0.003345,0.032371,-0.007985,0.007985
8.380,0.003480,0.032457,-0.008023,0.008023
8.392,0.003744,0.032626,-0.008097,0.008097
8.400,0.003872,0.032710,-0.008132,0.008132
8.412,0.004006,0.032792,-0.008183,0.008183
8.420,0.004138,0.032873,-0.008234,0.008234
8.432,0.004393,0.033035,-0.008355,0.008355
8.440,0.004517,0.033116,-0.008412,0.008412
8.452,0.004646,0.033196,-0.008489,0.008489
8.460,0.004773,0.033277,-0.008563,0.008563
8.472,0.005020,0.033437,-0.008706,0.008706
8.480,0.005162,0.033518,-0.008790,0.008790
8.492,0.005300,0.033599,-0.008872,0.008872
8.500,0.005436,0.033681,-0.008951,0.008951
8.512,0.005726,0.033831,-0.009100,0.009100
8.520,0.005881,0.033901,-0.009171,0.009171
8.532,0.006033,0.033971,-0.009239,0.009239
8.540,0.006182,0.034042,-0.009306,0.009306
8.552,0.006506,0.034151,-0.009451,0.009451
8.560,0.006665,0.034205,-0.009521,0.009521
8.572,0.006820,0.034261,-0.009588,0.009588
8.580,0.006974,0.034309,-0.009649,0.009649
8.592,0.007275,0.034407,-0.009766,0.009766
8.600,0.007422,0.034457,-0.009805,0.009805
8.612,0.007567,0.034493,-0.009835,0.009835
8.620,0.007710,0.034531,-0.009863,0.009863
8.632,0.007990,0.034607,-0.009917,0.009917
8.640,0.008139,0.034634,-0.009931,0.009931
8.652,0.008286,0.034661,-0.009943,0.009943
8.661,0.008431,0.034690,-0.009955,0.009955
8.672,0.008715,0.034746,-0.009944,0.009944
8.680,0.008856,0.034773,-0.009929,0.009929
8.692,0.008994,0.034802,-0.009914,0.009914
8.700,0.009130,0.034830,-0.009899,0.009899
8.712,0.009397,0.034880,-0.009843,0.009843
8.720,0.009528,0.034902,-0.009801,0.009801
8.732,0.009656,0.034925,-0.009760,0.009760
8.740,0.009782,0.034949,-0.009720,0.009720
8.752,0.010026,0.034964,-0.009605,0.009605
8.760,0.010145,0.034973,-0.009548,0.009548
8.772,0.010263,0.034983,-0.009493,0.009493
8.780,0.010373,0.034959,-0.009441,0.009441
8.792,0.010588,0.034917,-0.009330,0.009330
8.800,0.010693,0.034898,-0.009276,0.009276
8.812,0.010786,0.034853,-0.009217,0.009217
8.820,0.010878,0.034810,-0.009159,0.009159
8.832,0.011058,0.034730,-0.009045,0.009045
8.840,0.011131,0.034669,-0.008983,0.008983
8.852,0.011202,0.034611,-0.008922,0.008922
8.861,0.011273,0.034554,-0.008862,0.008862
8.872,0.011394,0.034422,-0.008738,0.008738
8.880,0.011442,0.034347,-0.008675,0.008675
8.892,0.011491,0.034273,-0.008613,0.008613
8.900,0.011539,0.034203,-0.008551,0.008551
8.912,0.011607,0.034036,-0.008449,0.008449
8.920,0.011641,0.033957,-0.008399,0.008399
8.932,0.011676,0.033879,-0.008351,0.008351
8.940,0.011699,0.033781,-0.008294,0.008294
8.952,0.011744,0.033593,-0.008182,0.008182
8.961,0.011767,0.033503,-0.008126,0.008126
8.972,0.011789,0.033414,-0.008072,0.008072
8.980,0.011787,0.033320,-0.008002,0.008002
8.992,0.011784,0.033139,-0.007867,0.007867
9.000,0.011783,0.033052,-0.007801,0.007801
9.012,0.011756,0.032966,-0.007719,0.007719
9.020,0.011729,0.032882,-0.007638,0.007638
9.032,0.011678,0.032721,-0.007455,0.007455
9.040,0.011631,0.032647,-0.007348,0.007348
9.052,0.011585,0.032575,-0.007243,0.007243
9.060,0.011540,0.032504,-0.007140,0.007140
9.072,0.011435,0.032380,-0.006919,0.006919
9.080,0.011375,0.032325,-0.006813,0.006813
9.092,0.011317,0.032273,-0.006708,0.006708
9.100,0.011259,0.032222,-0.006606,0.006606
9.112,0.011127,0.032145,-0.006341,0.006341
9.120,0.011062,0.032110,-0.006212,0.006212
9.132,0.010998,0.032076,-0.006085,0.006085
9.140,0.010918,0.032044,-0.005931,0.005931
9.152,0.010760,0.031984,-0.005644,0.005644
9.161,0.010683,0.031957,-0.005504,0.005504
9.172,0.010598,0.031936,-0.005354,0.005354
9.180,0.010514,0.031917,-0.005206,0.005206
9.192,0.010349,0.031882,-0.004919,0.004919
9.200,0.010269,0.031878,-0.004780,0.004780
9.212,0.010189,0.031875,-0.004642,0.004642
9.220,0.010110,0.031872,-0.004507,0.004507
9.232,0.009957,0.031870,-0.004244,0.004244
9.240,0.009889,0.031878,-0.004125,0.004125
9.252,0.009822,0.031887,-0.004008,0.004008
9.260,0.009755,0.031896,-0.003892,0.003892
9.272,0.009629,0.031936,-0.003696,0.003696
9.280,0.009570,0.031965,-0.003610,0.003610
9.292,0.009511,0.031995,-0.003524,0.003524
9.300,0.009453,0.032026,-0.003441,0.003441
9.312,0.009362,0.032124,-0.003324,0.003324
9.320,0.009318,0.032173,-0.003277,0.003277
9.332,0.009274,0.032222,-0.003230,0.003230
9.340,0.009240,0.032265,-0.003183,0.003183
9.352,0.009173,0.032353,-0.003091,0.003091
9.360,0.009141,0.032398,-0.003046,0.003046
9.372,0.009105,0.032438,-0.003002,0.003002
9.380,0.009069,0.032480,-0.002958,0.002958
9.392,0.008998,0.032563,-0.002872,0.002872
9.400,0.008983,0.032596,-0.002831,0.002831
9.412,0.008967,0.032630,-0.002791,0.002791
9.420,0.008952,0.032665,-0.002752,0.002752
9.432,0.008938,0.032718,-0.002680,0.002680
9.440,0.008939,0.032736,-0.002660,0.002660
9.452,0.008941,0.032756,-0.002640,0.002640
9.460,0.008942,0.032776,-0.002620,0.002620
9.472,0.009003,0.032775,-0.002574,0.002574
9.480,0.009032,0.032777,-0.002551,0.002551
9.492,0.009060,0.032778,-0.002528,0.002528
9.500,0.009088,0.032781,-0.002504,0.002504
9.512,0.009147,0.032762,-0.002493,0.002493
9.520,0.009175,0.032754,-0.002487,0.002487
9.532,0.009203,0.032747,-0.002480,0.002480
9.540,0.009228,0.032740,-0.002466,0.002466
9.552,0.009276,0.032729,-0.002436,0.002436
9.561,0.009299,0.032725,-0.002410,0.002410
9.572,0.009315,0.032719,-0.002371,0.002371
9.580,0.009330,0.032714,-0.002333,0.002333
9.592,0.009358,0.032706,-0.002258,0.002258
9.600,0.009372,0.032705,-0.002200,0.002200
9.612,0.009384,0.032704,-0.002143,0.002143
9.620,0.009396,0.032704,-0.002087,0.002087
9.632,0.009419,0.032704,-0.001933,0.001933
9.640,0.009430,0.032705,-0.001850,0.001850
9.652,0.009440,0.032706,-0.001768,0.001768
9.660,0.009450,0.032708,-0.001688,0.001688
9.672,0.009475,0.032691,-0.001526,0.001526
9.680,0.009487,0.032684,-0.001444,0.001444
9.692,0.009499,0.032677,-0.001363,0.001363
9.700,0.009496,0.032666,-0.001277,0.001277
9.712,0.009489,0.032644,-0.001108,0.001108
9.720,0.009485,0.032633,-0.001026,0.001026
9.732,0.009480,0.032636,-0.000940,0.000940
9.740,0.009474,0.032639,-0.000854,0.000854
9.752,0.009463,0.032646,-0.000680,0.000680
9.761,0.009457,0.032650,-0.000594,0.000594
9.772,0.009451,0.032651,-0.000502,0.000502
9.780,0.009446,0.032653,-0.000412,0.000412
9.792,0.009433,0.032657,-0.000235,0.000235
9.800,0.009431,0.032663,-0.000146,0.000146
9.812,0.009428,0.032669,-0.000057,0.000057
9.820,0.009426,0.032676,0.000030,-0.000030
9.832,0.009424,0.032686,0.000212,-0.000212
9.840,0.009425,0.032691,0.000307,-0.000307
9.852,0.009426,0.032696,0.000400,-0.000400
9.860,0.009427,0.032701,0.000492,-0.000492
9.872,0.009441,0.032706,0.000655,-0.000655
9.880,0.009448,0.032709,0.000735,-0.000735
9.892,0.009454,0.032713,0.000814,-0.000814
9.900,0.009475,0.032728,0.000907,-0.000907
9.912,0.009514,0.032759,0.001090,-0.001090
9.920,0.009533,0.032774,0.001191,-0.001191
9.932,0.009568,0.032816,0.001298,-0.001298
9.940,0.009603,0.032857,0.001404,-0.001404
9.953,0.009671,0.032939,0.001610,-0.001610
9.960,0.009714,0.032996,0.001717,-0.001717
9.972,0.009757,0.033052,0.001823,-0.001823
9.980,0.009799,0.033108,0.001927,-0.001927
9.992,0.009868,0.033222,0.002149,-0.002149
10.000,0.009893,0.033279,0.002259,-0.002259
10.012,0.009919,0.033336,0.002368,-0.002368
10.020,0.009944,0.033393,0.002475,-0.002475
10.032,0.010000,0.033504,0.002696,-0.002696
10.040,0.010031,0.033559,0.002815,-0.002815
10.052,0.010061,0.033614,0.002933,-0.002933
10.060,0.010091,0.033668,0.003049,-0.003049
10.072,0.010129,0.033766,0.003302,-0.003302
10.080,0.010149,0.033815,0.003425,-0.003425
10.092,0.010168,0.033864,0.003548,-0.003548
10.100,0.010182,0.033906,0.003665,-0.003665
10.112,0.010211,0.033989,0.003882,-0.003882
10.120,0.010225,0.034031,0.003989,-0.003989
10.132,0.010230,0.034065,0.004089,-0.004089
10.140,0.010235,0.034099,0.004188,-0.004188
10.152,0.010245,0.034165,0.004384,-0.004384
10.160,0.010250,0.034186,0.004470,-0.004470
10.172,0.010256,0.034207,0.004556,-0.004556
10.180,0.010261,0.034229,0.004641,-0.004641
10.192,0.010284,0.034252,0.004807,-0.004807
10.200,0.010301,0.034253,0.004886,-0.004886
10.212,0.010317,0.034255,0.004964,-0.004964
10.220,0.010334,0.034256,0.005042,-0.005042
10.232,0.010433,0.034211,0.005184,-0.005184
10.240,0.010482,0.034189,0.005254,-0.005254
10.252,0.010530,0.034168,0.005324,-0.005324
10.260,0.010616,0.034141,0.005386,-0.005386
10.272,0.010786,0.034088,0.005510,-0.005510
10.280,0.010869,0.034062,0.005571,-0.005571
10.292,0.010952,0.034037,0.005633,-0.005633
10.300,0.011056,0.034009,0.005687,-0.005687
10.312,0.011261,0.033956,0.005796,-0.005796
10.320,0.011361,0.033930,0.005850,-0.005850
10.332,0.011474,0.033892,0.005901,-0.005901
10.340,0.011695,0.033820,0.006004,-0.006004
10.352,0.011803,0.033785,0.006056,-0.006056
10.360,0.011925,0.033733,0.006102,-0.006102
10.372,0.012045,0.033682,0.006147,-0.006147
10.380,0.012164,0.033632,0.006193,-0.006193
10.392,0.012407,0.033515,0.006282,-0.006282
10.400,0.012532,0.033449,0.006324,-0.006324
